DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,Year,Month,Day,LEVEL,Is_quarter_end,Difference,Percent
2015-12-28,134.35,135.4,133.76,134.97,11790710,2015,12,28,lower,1,1.6400000000000148,1.211225997045801
2015-12-29,135.26,137.55,134.74,137.49,21496980,2015,12,29,lower,1,2.8100000000000023,2.0428934932751743
2015-12-30,137.48,137.49,135.45,136.09,17564580,2015,12,30,lower,1,2.0400000000000205,1.4837442723107284
2016-01-04,135.89,136.65,134.42,134.91,12395710,2016,1,4,lower,0,2.230000000000018,1.631906330040262
2016-01-05,134.85,137.28,134.61,136.45,14255210,2016,1,5,lower,0,2.6699999999999875,1.944930069930061
2016-01-06,136.35,136.93,135.3,135.94,10389120,2016,1,6,lower,0,1.6299999999999955,1.1903892499817392
2016-01-11,132.97,133.65,131.1,131.38,33815800,2016,1,11,lower,0,2.5500000000000114,1.9079685746352497
2016-01-12,130.5,135.25,130.1,133.54,39615850,2016,1,12,lower,0,5.150000000000006,3.8077634011090615
2016-01-13,134.17,134.48,131.2,131.3,30791480,2016,1,13,lower,0,3.280000000000001,2.4390243902439037
2016-01-14,130.97,131.49,129.01,130.86,43894870,2016,1,14,lower,0,2.480000000000018,1.886074986691017
2016-01-15,130.31,132.43,125.05,125.1,62083070,2016,1,15,lower,0,7.38000000000001,5.572755417956663
2016-01-18,124.81,126.3,122.75,124.6,35851240,2016,1,18,lower,0,3.549999999999997,2.810768012668248
2016-01-19,125.51,128.4,125.3,125.98,36425490,2016,1,19,lower,0,3.1000000000000085,2.4143302180685424
2016-01-20,123.6,125.83,122.8,125.83,35168480,2016,1,20,lower,0,3.030000000000001,2.408010808233332
2016-01-21,126.01,128.09,125.55,127.75,34199110,2016,1,21,lower,0,2.5400000000000063,1.9829807166835867
2016-01-22,129.99,132.98,128.34,132.4,57240280,2016,1,22,lower,0,4.639999999999986,3.489246503233559
2016-01-25,133.14,133.19,130.68,133.0,30400140,2016,1,25,lower,0,2.509999999999991,1.8845258653051964
2016-01-26,131.0,132.45,130.34,131.89,25974890,2016,1,26,lower,0,2.109999999999985,1.5930539826349455
2016-01-27,132.19,134.0,131.85,134.0,28637690,2016,1,27,lower,0,2.1500000000000057,1.6044776119403026
2016-01-28,133.89,136.5,133.15,136.5,40268690,2016,1,28,lower,0,3.3499999999999943,2.45421245421245
2016-01-29,137.0,137.2,133.33,136.6,41476630,2016,1,29,lower,0,3.869999999999976,2.8206997084547933
2016-02-01,136.17,136.34,132.82,133.9,31916470,2016,2,1,lower,0,3.5200000000000102,2.581780842012623
2016-02-02,133.09,135.28,132.09,132.5,36220630,2016,2,2,lower,0,3.1899999999999977,2.35807214665878
2016-02-03,131.88,133.0,130.91,131.01,30488970,2016,2,3,lower,0,2.0900000000000034,1.571428571428574
2016-02-04,133.16,135.25,132.62,135.07,38229060,2016,2,4,lower,0,2.6299999999999955,1.9445471349353018
2016-02-05,134.52,136.2,133.91,134.43,24293650,2016,2,5,lower,0,2.289999999999992,1.6813509544787022
2016-02-08,134.29,134.97,132.15,133.5,30562690,2016,2,8,lower,0,2.819999999999993,2.0893531895976833
2016-02-09,132.98,135.19,132.45,132.7,30961170,2016,2,9,lower,0,2.740000000000009,2.0267771284858416
2016-02-10,132.07,133.92,131.8,133.03,26600660,2016,2,10,lower,0,2.119999999999976,1.583034647550759
2016-02-11,132.83,133.08,129.31,130.49,44059990,2016,2,11,lower,0,3.7700000000000102,2.8328824767057483
2016-02-12,131.14,132.23,130.71,131.3,26884600,2016,2,12,lower,0,1.5199999999999818,1.1495122135672555
2016-02-15,132.02,133.9,132.02,133.43,24354840,2016,2,15,lower,0,1.8799999999999955,1.4040328603435366
2016-02-16,134.45,136.45,133.95,135.85,49248010,2016,2,16,lower,0,2.5,1.8321729571271528
2016-02-17,135.5,137.2,135.05,137.1,31325940,2016,2,17,lower,0,2.1499999999999773,1.5670553935859894
2016-02-18,137.38,138.9,137.11,138.0,31929010,2016,2,18,lower,0,1.789999999999992,1.2886969042476544
2016-02-19,137.28,137.28,135.62,136.9,25460140,2016,2,19,lower,0,1.6599999999999966,1.2092074592074569
2016-02-20,136.62,137.55,136.31,136.59,6018070,2016,2,20,lower,0,1.240000000000009,0.9014903671392287
2016-02-22,136.92,139.95,136.62,139.9,19289520,2016,2,22,lower,0,3.329999999999984,2.3794212218649404
2016-02-24,138.58,138.75,136.25,137.15,27638380,2016,2,24,lower,0,2.5,1.8018018018018018
2016-02-25,137.62,139.46,135.55,137.97,35290550,2016,2,25,lower,0,3.9099999999999966,2.8036713035995957
2016-02-26,138.83,139.98,138.0,138.67,32713610,2016,2,26,lower,0,1.9799999999999898,1.4144877839691312
2016-02-29,137.89,141.52,137.5,141.4,37826420,2016,2,29,lower,0,4.02000000000001,2.8405879027699332
2016-03-01,141.51,142.75,140.85,142.0,30217660,2016,3,1,lower,1,1.9000000000000057,1.3309982486865188
2016-03-02,142.6,143.07,139.75,140.14,27380390,2016,3,2,lower,1,3.319999999999993,2.3205423918361596
2016-03-03,140.63,144.5,140.5,144.5,48734140,2016,3,3,lower,1,4.0,2.768166089965398
2016-03-04,144.61,146.16,143.76,146.16,33471370,2016,3,4,lower,1,2.4000000000000057,1.6420361247947495
2016-03-07,146.87,150.15,146.64,150.15,27999690,2016,3,7,lower,1,3.5100000000000193,2.3376623376623504
2016-03-09,149.02,149.93,146.07,147.43,47037430,2016,3,9,lower,1,3.8600000000000136,2.574534782898695
2016-03-10,147.93,148.56,146.16,146.94,31351550,2016,3,10,lower,1,2.4000000000000057,1.615508885298873
2016-03-11,147.01,147.2,143.6,144.3,36028800,2016,3,11,lower,1,3.5999999999999943,2.44565217391304
2016-03-14,144.47,144.71,141.91,143.2,28135560,2016,3,14,lower,1,2.8000000000000114,1.934904291341311
2016-03-15,143.4,144.45,142.06,142.54,46920120,2016,3,15,lower,1,2.3899999999999864,1.6545517480096825
2016-03-16,143.03,144.75,142.72,144.75,23948110,2016,3,16,lower,1,2.030000000000001,1.4024179620034551
2016-03-17,145.61,147.4,145.08,147.27,47081320,2016,3,17,lower,1,2.319999999999993,1.573948439620077
2016-03-18,147.26,150.74,146.56,150.65,52456260,2016,3,18,lower,1,4.180000000000007,2.7729865994427536
2016-03-21,149.59,149.92,147.75,149.9,40897430,2016,3,21,lower,1,2.1699999999999875,1.4474386339380922
2016-03-22,149.98,150.64,147.8,149.55,33834910,2016,3,22,lower,1,2.839999999999975,1.8852894317578168
2016-03-23,149.19,149.53,145.07,146.0,32426570,2016,3,23,lower,1,4.460000000000008,2.982679061057987
2016-03-24,145.2,145.95,144.49,145.8,24544540,2016,3,24,lower,1,1.4599999999999795,1.0003425830763821
2016-03-25,146.27,146.89,145.82,146.04,7601070,2016,3,25,lower,1,1.0699999999999932,0.7284362448090361
2016-03-28,146.54,147.5,144.6,145.1,13115750,2016,3,28,lower,1,2.9000000000000057,1.9661016949152579
2016-03-29,144.78,145.16,142.86,144.7,24645590,2016,3,29,lower,1,2.299999999999983,1.584458528520242
2016-03-30,145.22,149.09,144.52,147.8,34338150,2016,3,30,lower,1,4.569999999999993,3.0652625930645874
2016-03-31,147.5,148.17,146.05,147.75,34995930,2016,3,31,lower,1,2.119999999999976,1.4307889586285862
2016-04-01,147.02,147.5,143.93,147.2,36477020,2016,4,1,lower,0,3.569999999999993,2.4203389830508426
2016-04-04,147.1,147.5,145.35,146.38,28749230,2016,4,4,lower,0,2.1500000000000057,1.4576271186440717
2016-04-05,145.35,145.35,143.57,144.34,23195340,2016,4,5,lower,0,1.7800000000000011,1.224630202958377
2016-04-06,144.87,145.5,144.03,144.2,24061380,2016,4,6,lower,0,1.4699999999999989,1.0103092783505148
2016-04-07,144.95,145.5,143.05,143.89,21751740,2016,4,7,lower,0,2.4499999999999886,1.6838487972508513
2016-04-08,144.22,146.0,144.1,145.7,23586850,2016,4,8,lower,0,1.9000000000000057,1.3013698630137025
2016-04-11,145.7,147.5,145.1,147.3,32124260,2016,4,11,lower,0,2.4000000000000057,1.6271186440678005
2016-04-12,147.33,149.35,146.04,148.9,37591280,2016,4,12,lower,0,3.3100000000000023,2.216270505523939
2016-04-13,149.1,154.75,148.88,153.12,59195220,2016,4,13,lower,0,5.8700000000000045,3.7932148626817477
2016-04-14,153.38,154.9,149.16,150.43,50061290,2016,4,14,lower,0,5.740000000000009,3.705616526791484
2016-04-15,150.69,150.71,147.02,147.99,29363710,2016,4,15,lower,0,3.6899999999999977,2.448410855284983
2016-04-18,145.99,146.77,143.28,146.3,41759810,2016,4,18,lower,0,3.490000000000009,2.3778701369489736
2016-04-19,146.45,156.14,146.2,155.95,105746850,2016,4,19,lower,0,9.939999999999998,6.366081721531957
2016-04-20,155.88,162.3,155.82,161.95,97272780,2016,4,20,medium,0,6.480000000000018,3.992606284658052
2016-04-21,164.7,164.76,157.61,161.8,64442400,2016,4,21,medium,0,7.149999999999977,4.3396455450351885
2016-04-22,162.14,162.45,158.25,161.2,35774040,2016,4,22,medium,0,4.199999999999989,2.5854108956601967
2016-04-25,160.71,161.75,158.61,160.3,32028370,2016,4,25,medium,0,3.1399999999999864,1.9412673879443503
2016-04-26,159.82,163.32,159.31,163.0,34846010,2016,4,26,medium,0,4.009999999999991,2.4553024736713147
2016-04-27,163.88,164.8,159.3,160.99,39121710,2016,4,27,medium,0,5.5,3.337378640776699
2016-04-28,161.05,164.75,158.9,164.75,52005470,2016,4,28,medium,0,5.849999999999994,3.5508345978755655
2016-04-29,164.6,169.47,163.42,168.47,71079480,2016,4,29,medium,0,6.050000000000011,3.569953384079785
2016-05-04,166.37,170.43,158.25,162.4,68546850,2016,5,4,medium,0,12.180000000000007,7.146629114592505
2016-05-05,161.33,163.24,160.07,160.5,30050240,2016,5,5,medium,0,3.170000000000016,1.9419259985297816
2016-05-06,160.7,160.9,158.55,159.27,26263080,2016,5,6,lower,0,2.3499999999999943,1.460534493474204
2016-05-10,158.73,161.15,156.15,156.85,28780460,2016,5,10,lower,0,5.0,3.1026993484331364
2016-05-11,157.29,160.49,156.7,159.45,29578200,2016,5,11,lower,0,3.7900000000000205,2.3615178515795505
2016-05-12,160.95,162.34,159.03,159.03,26322950,2016,5,12,lower,0,3.3100000000000023,2.038930639398794
2016-05-13,159.4,160.18,157.32,159.85,20339630,2016,5,13,lower,0,2.8600000000000136,1.785491322262463
2016-05-16,159.98,162.54,157.5,158.07,32845890,2016,5,16,lower,0,5.039999999999992,3.100775193798445
2016-05-17,155.39,156.0,150.6,153.58,64504180,2016,5,17,lower,0,5.400000000000006,3.4615384615384652
2016-05-18,153.38,153.5,151.8,152.1,23065550,2016,5,18,lower,0,1.6999999999999886,1.107491856677517
2016-05-19,151.4,155.55,148.33,148.33,67984240,2016,5,19,lower,0,7.219999999999999,4.641594342655093
2016-05-20,149.33,149.56,145.64,146.7,40171840,2016,5,20,lower,0,3.920000000000016,2.621021663546413
2016-05-23,146.22,146.47,143.83,144.31,27093460,2016,5,23,lower,0,2.6399999999999864,1.8024168771762044
2016-05-24,144.8,146.8,144.46,146.35,23788460,2016,5,24,lower,0,2.3400000000000034,1.5940054495912828
2016-05-25,146.92,148.37,146.34,146.55,31203360,2016,5,25,lower,0,2.030000000000001,1.3682011188245609
2016-05-26,147.29,149.88,146.63,148.87,34509170,2016,5,26,lower,0,3.25,2.168401387776888
2016-05-27,148.8,149.88,147.58,149.88,30190330,2016,5,27,lower,0,2.299999999999983,1.5345609821190174
2016-05-30,149.97,150.15,147.76,149.6,14846590,2016,5,30,lower,0,2.390000000000015,1.5917415917416016
2016-05-31,149.74,150.29,145.5,145.5,41555100,2016,5,31,lower,0,4.789999999999992,3.187171468494239
2016-06-01,145.9,146.71,143.63,144.7,28970510,2016,6,1,lower,1,3.0800000000000125,2.099379728716524
2016-06-02,144.86,145.64,142.85,144.0,23752620,2016,6,2,lower,1,2.789999999999992,1.9156825048063666
2016-06-03,144.38,145.43,142.7,143.41,33540340,2016,6,3,lower,1,2.730000000000018,1.8771917761122314
2016-06-06,144.32,147.0,144.23,146.4,21129730,2016,6,6,lower,1,2.7700000000000102,1.8843537414966054
2016-06-07,146.44,148.9,146.0,147.75,25121740,2016,6,7,lower,1,2.9000000000000057,1.947615849563469
2016-06-08,148.04,149.14,145.43,146.95,29347800,2016,6,8,lower,1,3.7099999999999795,2.4875955478074157
2016-06-09,147.0,147.0,144.25,144.98,18916640,2016,6,9,lower,1,2.75,1.870748299319728
2016-06-10,144.7,144.75,142.44,142.44,22260060,2016,6,10,lower,1,2.3100000000000023,1.5958549222797942
2016-06-14,142.33,143.13,140.38,141.84,24059790,2016,6,14,lower,1,2.75,1.9213302592049186
2016-06-15,141.9,142.6,140.19,141.57,31099710,2016,6,15,lower,1,2.4099999999999966,1.690042075736323
2016-06-16,141.0,141.55,138.4,139.5,30689040,2016,6,16,lower,1,3.1500000000000057,2.2253620628753126
2016-06-17,140.28,142.25,139.32,139.32,32458200,2016,6,17,lower,1,2.930000000000007,2.0597539543058043
2016-06-20,141.14,143.64,141.07,142.97,20501210,2016,6,20,lower,1,2.569999999999993,1.7891952102478372
2016-06-21,142.98,143.85,141.2,143.54,22015820,2016,6,21,lower,1,2.6500000000000057,1.8421967327076856
2016-06-22,143.7,144.2,142.69,143.0,19369860,2016,6,22,lower,1,1.509999999999991,1.047156726768371
2016-06-23,142.98,144.2,141.34,144.2,19909870,2016,6,23,lower,1,2.859999999999985,1.9833564493758566
2016-06-24,139.77,141.29,136.87,141.25,46576010,2016,6,24,lower,1,4.4199999999999875,3.1283176445608234
2016-06-27,141.03,141.74,138.52,138.52,23912340,2016,6,27,lower,1,3.219999999999999,2.2717652038944536
2016-06-28,139.2,140.12,138.55,139.24,22642450,2016,6,28,lower,1,1.5699999999999932,1.1204681701398753
2016-06-29,139.61,140.83,139.2,140.0,17100220,2016,6,29,lower,1,1.6300000000000239,1.1574238443513625
2016-06-30,140.07,141.89,139.43,139.51,24643720,2016,6,30,lower,1,2.4599999999999795,1.7337374022129675
2016-07-01,139.85,140.79,138.92,140.05,15582390,2016,7,1,lower,0,1.8700000000000045,1.3282193337595034
2016-07-04,140.6,142.35,140.09,141.6,19154250,2016,7,4,lower,0,2.259999999999991,1.587636108184047
2016-07-05,141.71,141.8,139.9,140.95,16689420,2016,7,5,lower,0,1.9000000000000057,1.3399153737658713
2016-07-06,140.8,141.15,139.2,139.99,19052760,2016,7,6,lower,0,1.950000000000017,1.381509032943689
2016-07-07,140.33,141.85,139.75,140.37,23302010,2016,7,7,lower,0,2.0999999999999943,1.4804370814240355
2016-07-08,139.6,140.9,138.84,140.27,21892930,2016,7,8,lower,0,2.0600000000000023,1.4620298083747354
2016-07-11,140.7,141.5,140.33,141.4,16490540,2016,7,11,lower,0,1.1699999999999875,0.8268551236749029
2016-07-12,141.6,142.9,141.38,142.12,30373400,2016,7,12,lower,0,1.5200000000000102,1.0636808957312878
2016-07-13,142.02,144.14,141.8,143.6,27966340,2016,7,13,lower,0,2.339999999999975,1.6234216733730922
2016-07-14,143.53,144.24,142.52,144.2,24766000,2016,7,14,lower,0,1.7199999999999989,1.192457016084303
2016-07-15,143.95,147.37,143.7,147.37,39480210,2016,7,15,lower,0,3.670000000000016,2.490330460745074
2016-07-18,147.4,148.25,145.12,145.84,32902840,2016,7,18,lower,0,3.1299999999999955,2.11129848229342
2016-07-19,139.17,140.0,138.18,139.48,39024330,2016,7,19,lower,0,1.8199999999999932,1.2999999999999952
2016-07-20,139.48,139.95,137.82,139.26,23900620,2016,7,20,lower,0,2.1299999999999955,1.5219721329046056
2016-07-21,140.03,140.95,139.11,140.1,17360920,2016,7,21,lower,0,1.839999999999975,1.3054274565448565
2016-07-22,139.88,141.3,139.7,140.6,14577700,2016,7,22,lower,0,1.6000000000000227,1.132342533616435
2016-07-25,140.6,141.98,139.9,140.7,17760680,2016,7,25,lower,0,2.079999999999984,1.4649950697281195
2016-07-26,140.9,141.11,139.53,140.69,17780480,2016,7,26,lower,0,1.5800000000000125,1.1196938558571414
2016-07-27,140.41,140.85,138.35,139.5,25863340,2016,7,27,lower,0,2.5,1.774937877174299
2016-07-28,139.15,140.46,138.61,139.9,24825740,2016,7,28,lower,0,1.8499999999999943,1.3171009540082543
2016-07-29,139.52,139.64,136.54,137.3,35653250,2016,7,29,lower,0,3.0999999999999943,2.2199942709825224
2016-08-01,137.71,138.69,136.65,136.93,20353420,2016,8,1,lower,0,2.039999999999992,1.4709063378758325
2016-08-02,137.0,137.1,134.2,134.5,26028980,2016,8,2,lower,0,2.9000000000000057,2.115244347191835
2016-08-03,134.44,134.9,133.2,134.04,25405270,2016,8,3,lower,0,1.700000000000017,1.2601927353595381
2016-08-04,134.89,136.7,134.89,136.7,25720000,2016,8,4,lower,0,1.8100000000000023,1.3240673006583779
2016-08-05,136.55,137.33,134.65,135.5,23375480,2016,8,5,lower,0,2.680000000000007,1.9515036772737249
2016-08-08,136.01,137.5,135.72,137.47,22195680,2016,8,8,lower,0,1.7800000000000011,1.2945454545454553
2016-08-09,137.12,138.39,136.93,137.34,22323270,2016,8,9,lower,0,1.4599999999999795,1.054989522364318
2016-08-10,137.36,138.65,137.0,137.4,21427440,2016,8,10,lower,0,1.6500000000000057,1.1900468806346958
2016-08-11,137.1,137.49,136.05,137.19,23156400,2016,8,11,lower,0,1.4399999999999977,1.0473488981016785
2016-08-12,137.4,138.4,137.03,137.83,20663170,2016,8,12,lower,0,1.3700000000000045,0.9898843930635871
2016-08-15,138.03,138.7,137.37,138.0,20760340,2016,8,15,lower,0,1.329999999999984,0.9589041095890297
2016-08-16,138.0,139.37,137.18,137.99,28995860,2016,8,16,lower,0,2.1899999999999977,1.5713568199756027
2016-08-17,137.8,137.8,136.26,137.68,18189220,2016,8,17,lower,0,1.5400000000000205,1.1175616835994342
2016-08-18,137.5,138.49,137.33,138.4,19260560,2016,8,18,lower,0,1.1599999999999966,0.837605603292654
2016-08-19,138.5,138.78,136.8,136.8,15215430,2016,8,19,lower,0,1.9799999999999898,1.4267185473411081
2016-08-22,136.77,137.81,136.04,137.8,13031190,2016,8,22,lower,0,1.7700000000000102,1.2843770408533561
2016-08-23,137.32,137.9,136.76,137.37,14092730,2016,8,23,lower,0,1.1400000000000148,0.8266860043509896
2016-08-24,137.26,137.43,136.26,137.0,13516700,2016,8,24,lower,0,1.170000000000016,0.8513425016372086
2016-08-25,136.51,136.74,134.5,135.42,21004850,2016,8,25,lower,0,2.240000000000009,1.638145385402961
2016-08-26,135.3,136.4,134.32,136.2,20884980,2016,8,26,lower,0,2.0800000000000125,1.5249266862170179
2016-08-29,135.43,136.2,134.5,136.2,10441440,2016,8,29,lower,0,1.6999999999999886,1.2481644640234868
2016-08-30,136.2,136.84,135.5,135.59,16257610,2016,8,30,lower,0,1.3400000000000034,0.9792458345513032
2016-08-31,135.55,135.81,134.0,134.95,30188120,2016,8,31,lower,0,1.8100000000000023,1.3327442750902012
2016-09-01,135.01,135.87,134.27,134.99,21044270,2016,9,1,lower,1,1.5999999999999943,1.1775962316920543
2016-09-02,135.29,136.35,134.8,135.55,15665390,2016,9,2,lower,1,1.549999999999983,1.1367803447011244
2016-09-05,136.01,137.19,135.76,136.05,23151350,2016,9,5,lower,1,1.4300000000000068,1.0423500255120686
2016-09-06,136.86,141.4,136.61,141.4,60243710,2016,9,6,lower,1,4.789999999999992,3.387553041018382
2016-09-07,141.8,143.45,141.42,143.08,49276530,2016,9,7,lower,1,2.030000000000001,1.4151272220285824
2016-09-08,143.61,143.83,140.77,141.45,29096080,2016,9,8,lower,1,3.0600000000000023,2.127511645692833
2016-09-09,140.88,140.89,138.54,138.54,24763060,2016,9,9,lower,1,2.3499999999999943,1.6679679182340794
2016-09-12,137.5,139.59,136.53,138.93,25944180,2016,9,12,lower,1,3.0600000000000023,2.1921341070277256
2016-09-13,138.76,139.72,138.0,138.45,16230720,2016,9,13,lower,1,1.7199999999999989,1.2310334955625528
2016-09-14,138.36,139.57,137.64,139.35,22805650,2016,9,14,lower,1,1.9300000000000068,1.3828186573045833
2016-09-15,139.25,139.25,136.55,137.6,24104480,2016,9,15,lower,1,2.6999999999999886,1.9389587073608536
2016-09-16,137.7,138.0,134.73,136.47,28895410,2016,9,16,lower,1,3.2700000000000102,2.3695652173913118
2016-09-19,136.87,138.15,136.12,136.59,16783020,2016,9,19,lower,1,2.030000000000001,1.4694173000361932
2016-09-20,136.2,137.02,135.18,137.0,18088760,2016,9,20,lower,1,1.8400000000000034,1.3428696540651024
2016-09-21,137.21,137.48,135.5,136.25,15941150,2016,9,21,lower,1,1.9799999999999898,1.440209485015995
2016-09-22,136.86,137.05,135.23,136.7,28973080,2016,9,22,lower,1,1.8200000000000216,1.327982488143029
2016-09-23,136.27,137.84,135.26,136.7,29099120,2016,9,23,lower,1,2.5800000000000125,1.8717353453279253
2016-09-26,136.38,136.39,134.8,135.26,25528700,2016,9,26,lower,1,1.589999999999975,1.1657746169073797
2016-09-27,135.57,135.58,133.88,133.92,24085290,2016,9,27,lower,1,1.700000000000017,1.2538722525446355
2016-09-28,134.36,134.9,133.57,134.09,19232780,2016,9,28,lower,1,1.3300000000000125,0.9859154929577557
2016-09-29,135.4,136.8,135.0,135.31,23852960,2016,9,29,lower,1,1.8000000000000114,1.3157894736842188
2016-09-30,135.0,135.95,134.26,134.9,23620900,2016,9,30,lower,1,1.6899999999999977,1.2431040823832276
2016-10-03,135.12,136.69,134.8,135.37,19611020,2016,10,3,lower,0,1.8899999999999864,1.382690760114117
2016-10-04,135.51,136.75,135.05,136.23,19654000,2016,10,4,lower,0,1.6999999999999886,1.2431444241316187
2016-10-05,136.32,136.32,134.25,134.8,21493240,2016,10,5,lower,0,2.069999999999993,1.5184859154929529
2016-10-06,134.8,136.24,134.1,135.9,19679920,2016,10,6,lower,0,2.140000000000015,1.5707574867880318
2016-10-07,135.81,136.75,135.2,136.1,20470490,2016,10,7,lower,0,1.5500000000000114,1.1334552102376683
2016-10-10,136.17,139.5,135.75,139.1,34393560,2016,10,10,lower,0,3.75,2.6881720430107525
2016-10-11,139.15,139.8,138.18,138.98,32295790,2016,10,11,lower,0,1.6200000000000045,1.1587982832618058
2016-10-12,138.83,140.23,137.55,138.07,31957650,2016,10,12,lower,0,2.6799999999999784,1.9111459744704975
